timestamp,latitude,longitude,altitude,pm25,pm10,temperature,humidity,speed,heading,battery,satellites,gps_status,signal_strength
2026-08-26T18:08:08.150315,19.026139,73.108443,42.7,36.2,63.1,29.0,68.3,5.0,86,92,16,LOCKED,-62
2026-08-26T18:08:10.150315,19.026161,73.108484,42.8,45.8,58.4,29.0,68.3,5.0,84,92,16,LOCKED,-61
2026-08-26T18:08:12.150315,19.026183,73.108524,42.9,46.6,74.5,29.0,68.3,5.1,84,92,16,LOCKED,-61
2026-08-26T18:08:14.150315,19.026205,73.108564,42.9,40.0,57.5,29.0,68.3,5.1,85,92,16,LOCKED,-61
2026-08-26T18:08:16.150315,19.026227,73.108605,42.9,43.0,59.1,29.0,68.3,5.1,83,92,16,LOCKED,-61
2026-08-26T18:08:18.150315,19.026249,73.108646,42.8,33.4,66.7,29.0,68.3,5.1,85,92,16,LOCKED,-61
2026-08-26T18:08:20.150315,19.026271,73.108687,42.8,41.9,58.3,29.0,68.2,5.0,87,92,16,LOCKED,-61
2026-08-26T18:08:22.150315,19.026293,73.108728,42.8,41.9,54.3,28.9,68.3,5.1,85,92,16,LOCKED,-61
2026-08-26T18:08:24.150315,19.026315,73.108768,42.7,37.9,51.0,28.9,68.3,5.0,85,92,16,LOCKED,-62
2026-08-26T18:08:26.150315,19.026337,73.108809,42.7,35.5,64.6,28.9,68.4,5.1,86,92,16,LOCKED,-62
2026-08-26T18:08:28.150315,19.026359,73.108850,42.8,33.5,56.7,28.9,68.4,5.1,84,92,16,LOCKED,-61
2026-08-26T18:08:30.150315,19.026380,73.108890,42.7,42.5,72.6,28.9,68.4,5.2,83,92,16,LOCKED,-62
2026-08-26T18:08:32.150315,19.026403,73.108931,42.7,33.9,61.9,28.9,68.4,5.1,84,92,16,LOCKED,-62
2026-08-26T18:08:34.150315,19.026425,73.108972,42.8,31.1,45.7,28.9,68.4,5.1,84,92,16,LOCKED,-62
2026-08-26T18:08:36.150315,19.026446,73.109012,42.8,27.7,44.5,28.9,68.4,5.0,84,92,16,LOCKED,-62
2026-08-26T18:08:38.150315,19.026468,73.109052,42.8,24.5,50.9,28.9,68.4,5.1,84,92,16,LOCKED,-62
2026-08-26T18:08:40.150315,19.026490,73.109093,42.7,25.2,64.1,28.9,68.5,5.0,85,92,16,LOCKED,-63
2026-08-26T18:08:42.150315,19.026512,73.109133,42.7,27.0,39.9,28.9,68.4,4.9,84,92,16,LOCKED,-62
2026-08-26T18:08:44.150315,19.026533,73.109173,42.6,38.5,61.7,28.9,68.4,4.9,84,92,16,LOCKED,-62
2026-08-26T18:08:46.150315,19.026555,73.109213,42.5,34.9,38.5,28.9,68.4,5.0,85,92,15,LOCKED,-62
2026-08-26T18:08:48.150315,19.026577,73.109254,42.4,34.1,65.3,28.9,68.5,5.0,86,92,15,LOCKED,-63
2026-08-26T18:08:50.150315,19.026599,73.109294,42.4,36.2,42.4,29.0,68.5,4.9,86,92,15,LOCKED,-63
2026-08-26T18:08:52.150315,19.026621,73.109335,42.4,32.9,49.9,28.9,68.5,5.0,86,92,15,LOCKED,-63
2026-08-26T18:08:54.150315,19.026643,73.109376,42.4,28.1,48.6,28.9,68.5,4.9,88,92,16,LOCKED,-64
2026-08-26T18:08:56.150315,19.026665,73.109416,42.5,27.3,42.1,28.9,68.4,4.8,87,92,17,LOCKED,-64
2026-08-26T18:08:58.150315,19.026686,73.109456,42.5,30.0,48.6,28.9,68.4,4.9,86,92,17,LOCKED,-64
2026-08-26T18:09:00.150315,19.026708,73.109496,42.5,24.8,46.4,28.9,68.4,4.9,86,92,17,LOCKED,-64
2026-08-26T18:09:02.150315,19.026730,73.109536,42.5,28.6,46.8,28.9,68.4,5.0,85,91,18,LOCKED,-64
2026-08-26T18:09:04.150315,19.026751,73.109576,42.5,27.7,41.8,28.9,68.5,4.9,84,91,18,LOCKED,-64
2026-08-26T18:09:06.150315,19.026773,73.109615,42.6,26.8,44.0,28.9,68.5,5.0,83,91,18,LOCKED,-64
2026-08-26T18:09:08.150315,19.026794,73.109655,42.7,22.4,45.6,28.9,68.5,5.1,82,91,18,LOCKED,-64
2026-08-26T18:09:10.150315,19.026815,73.109694,42.6,31.7,35.7,28.9,68.5,5.1,81,91,18,LOCKED,-64
2026-08-26T18:09:12.150315,19.026837,73.109733,42.6,34.2,42.1,28.9,68.5,5.1,80,91,18,LOCKED,-64
2026-08-26T18:09:14.150315,19.026858,73.109773,42.5,23.8,50.1,28.9,68.5,5.1,81,91,18,LOCKED,-64
2026-08-26T18:09:16.150315,19.026880,73.109813,42.5,22.8,53.7,28.9,68.5,5.0,82,91,18,LOCKED,-64
2026-08-26T18:09:18.150315,19.026901,73.109851,42.4,28.0,50.1,28.9,68.5,5.1,80,91,18,LOCKED,-64
2026-08-26T18:09:20.150315,19.026922,73.109890,42.4,28.6,55.6,28.9,68.5,5.1,79,91,18,LOCKED,-64
2026-08-26T18:09:22.150315,19.026944,73.109930,42.4,23.1,38.7,28.9,68.5,5.2,81,91,17,LOCKED,-64
2026-08-26T18:09:24.150315,19.026966,73.109970,42.3,31.5,38.8,28.9,68.5,5.3,81,91,17,LOCKED,-64
2026-08-26T18:09:26.150315,19.026988,73.110011,42.2,25.0,53.8,28.9,68.5,5.2,83,91,17,LOCKED,-64
2026-08-26T18:09:28.150315,19.027010,73.110052,42.2,26.3,45.8,28.9,68.5,5.3,82,91,17,LOCKED,-64
2026-08-26T18:09:30.150315,19.027032,73.110094,42.3,24.1,39.1,28.9,68.5,5.3,83,91,17,LOCKED,-64
2026-08-26T18:09:32.150315,19.027054,73.110135,42.3,24.2,46.5,28.9,68.4,5.3,81,91,17,LOCKED,-64
2026-08-26T18:09:34.150315,19.027076,73.110176,42.2,22.9,39.3,28.9,68.5,5.3,83,91,17,LOCKED,-63
2026-08-26T18:09:36.150315,19.027098,73.110217,42.3,33.3,58.3,28.9,68.5,5.4,82,91,17,LOCKED,-64
2026-08-26T18:09:38.150315,19.027120,73.110258,42.3,21.9,36.8,28.9,68.5,5.4,80,91,17,LOCKED,-64
2026-08-26T18:09:40.150315,19.027143,73.110299,42.4,28.5,57.8,28.9,68.5,5.5,80,91,17,LOCKED,-65
2026-08-26T18:09:42.150315,19.027165,73.110340,42.4,21.4,59.0,28.9,68.5,5.5,81,91,17,LOCKED,-65
2026-08-26T18:09:44.150315,19.027187,73.110382,42.4,26.0,52.0,28.9,68.5,5.5,81,91,17,LOCKED,-65
2026-08-26T18:09:46.150315,19.027210,73.110424,42.5,31.3,45.1,28.9,68.5,5.5,81,91,17,LOCKED,-64
2026-08-26T18:09:48.150315,19.027232,73.110467,42.4,23.3,59.3,28.9,68.5,5.6,83,91,17,LOCKED,-65
2026-08-26T18:09:50.150315,19.027255,73.110509,42.5,21.3,35.1,28.9,68.5,5.7,81,91,18,LOCKED,-65
2026-08-26T18:09:52.150315,19.027278,73.110552,42.5,22.9,45.7,28.9,68.5,5.6,81,91,18,LOCKED,-65
2026-08-26T18:09:54.150315,19.027300,73.110594,42.5,28.8,44.9,28.9,68.5,5.6,81,91,18,LOCKED,-65
2026-08-26T18:09:56.150315,19.027323,73.110636,42.6,27.0,39.2,28.9,68.5,5.7,81,91,18,LOCKED,-66
2026-08-26T18:09:58.150315,19.027346,73.110679,42.5,30.2,40.3,28.9,68.5,5.7,80,91,17,LOCKED,-66
2026-08-26T18:10:00.150315,19.027369,73.110722,42.5,22.3,40.6,28.9,68.5,5.8,81,91,16,LOCKED,-65
2026-08-26T18:10:02.150315,19.027391,73.110764,42.5,21.3,45.9,28.9,68.6,5.8,80,90,16,LOCKED,-66
2026-08-26T18:10:04.150315,19.027414,73.110807,42.5,29.9,53.2,28.9,68.6,5.8,80,90,16,LOCKED,-66
2026-08-26T18:10:06.150315,19.027437,73.110851,42.5,31.8,35.2,28.9,68.6,5.8,81,90,16,LOCKED,-66
2026-08-26T18:10:08.150315,19.027461,73.110895,42.6,28.5,48.1,28.9,68.5,5.9,83,90,16,LOCKED,-65
2026-08-26T18:10:10.150315,19.027485,73.110940,42.6,34.4,54.0,28.9,68.6,5.9,83,90,16,LOCKED,-65
2026-08-26T18:10:12.150315,19.027508,73.110983,42.6,29.6,39.2,28.9,68.6,5.9,81,90,16,LOCKED,-65
2026-08-26T18:10:14.150315,19.027531,73.111027,42.6,25.8,38.2,28.9,68.6,5.9,82,90,16,LOCKED,-65
2026-08-26T18:10:16.150315,19.027555,73.111072,42.7,32.9,41.1,28.9,68.6,5.8,84,90,15,LOCKED,-64
2026-08-26T18:10:18.150315,19.027579,73.111117,42.7,24.0,41.5,28.9,68.6,5.8,85,90,16,LOCKED,-64
2026-08-26T18:10:20.150315,19.027602,73.111162,42.8,28.6,38.5,28.9,68.6,5.9,83,90,16,LOCKED,-64
2026-08-26T18:10:22.150315,19.027625,73.111206,42.8,34.7,36.1,28.9,68.7,5.8,83,90,17,LOCKED,-64
2026-08-26T18:10:24.150315,19.027649,73.111250,42.7,22.6,38.5,28.9,68.7,5.8,84,90,17,LOCKED,-64
2026-08-26T18:10:26.150315,19.027673,73.111295,42.8,25.3,56.5,28.9,68.7,5.8,85,90,17,LOCKED,-64
2026-08-26T18:10:28.150315,19.027696,73.111340,42.8,26.8,54.1,28.9,68.7,5.7,86,90,17,LOCKED,-64
2026-08-26T18:10:30.150315,19.027720,73.111385,42.9,32.1,45.3,29.0,68.7,5.7,85,90,17,LOCKED,-63
2026-08-26T18:10:32.150315,19.027744,73.111429,42.9,29.5,43.2,28.9,68.8,5.7,85,90,17,LOCKED,-63
2026-08-26T18:10:34.150315,19.027767,73.111474,42.9,34.4,55.2,28.9,68.8,5.8,86,90,17,LOCKED,-63
2026-08-26T18:10:36.150315,19.027791,73.111520,42.8,25.8,59.2,28.9,68.8,5.8,88,90,17,LOCKED,-63
2026-08-26T18:10:38.150315,19.027815,73.111566,42.9,23.5,52.1,28.9,68.8,5.7,89,90,17,LOCKED,-63
2026-08-26T18:10:40.150315,19.027840,73.111612,42.8,25.6,43.1,28.9,68.8,5.8,90,90,17,LOCKED,-63
2026-08-26T18:10:42.150315,19.027864,73.111659,42.8,23.6,51.9,28.9,68.8,5.9,90,90,17,LOCKED,-63
2026-08-26T18:10:44.150315,19.027889,73.111706,42.7,21.0,56.1,28.9,68.8,5.9,88,90,17,LOCKED,-63
2026-08-26T18:10:46.150315,19.027913,73.111751,42.7,28.2,40.7,28.9,68.8,5.9,87,90,17,LOCKED,-63
2026-08-26T18:10:48.150315,19.027937,73.111797,42.7,23.1,45.8,28.9,68.8,5.8,85,90,17,LOCKED,-64
2026-08-26T18:10:50.150315,19.027960,73.111842,42.7,26.6,53.8,28.9,68.7,5.8,84,90,18,LOCKED,-64
2026-08-26T18:10:52.150315,19.027984,73.111886,42.7,23.3,36.7,29.0,68.7,5.7,84,90,18,LOCKED,-64
2026-08-26T18:10:54.150315,19.028007,73.111930,42.8,28.3,36.8,28.9,68.7,5.8,83,90,18,LOCKED,-64
2026-08-26T18:10:56.150315,19.028030,73.111973,42.8,29.9,39.3,28.9,68.6,5.7,81,90,18,LOCKED,-64
2026-08-26T18:10:58.150315,19.028053,73.112016,42.8,29.1,55.1,28.9,68.6,5.6,82,90,18,LOCKED,-64
2026-08-26T18:11:00.150315,19.028076,73.112059,42.9,34.4,53.5,28.9,68.6,5.7,82,90,18,LOCKED,-64
2026-08-26T18:11:02.150315,19.028099,73.112103,42.9,32.4,55.5,28.9,68.7,5.6,84,89,18,LOCKED,-64
2026-08-26T18:11:04.150315,19.028122,73.112147,42.9,34.5,58.3,28.9,68.7,5.7,85,89,18,LOCKED,-64
2026-08-26T18:11:06.150315,19.028146,73.112191,42.9,21.2,53.7,28.9,68.7,5.8,84,89,18,LOCKED,-65
2026-08-26T18:11:08.150315,19.028169,73.112235,42.9,29.3,43.0,28.9,68.7,5.8,84,89,17,LOCKED,-65
2026-08-26T18:11:10.150315,19.028192,73.112279,42.9,26.9,35.5,28.9,68.7,5.9,82,89,17,LOCKED,-65
2026-08-26T18:11:12.150315,19.028216,73.112323,42.9,21.1,44.4,28.9,68.8,5.9,81,89,18,LOCKED,-65
2026-08-26T18:11:14.150315,19.028239,73.112367,43.0,21.1,56.6,29.0,68.8,5.9,81,89,18,LOCKED,-65
2026-08-26T18:11:16.150315,19.028263,73.112411,42.9,33.6,46.8,28.9,68.7,5.8,83,89,18,LOCKED,-65
2026-08-26T18:11:18.150315,19.028286,73.112456,43.0,29.6,53.8,28.9,68.8,5.8,84,89,18,LOCKED,-64
2026-08-26T18:11:20.150315,19.028309,73.112499,43.0,28.3,52.6,29.0,68.8,5.7,82,89,18,LOCKED,-65
2026-08-26T18:11:22.150315,19.028332,73.112543,43.1,28.3,55.7,29.0,68.8,5.7,82,89,18,LOCKED,-65
2026-08-26T18:11:24.150315,19.028355,73.112586,43.1,27.5,43.8,29.0,68.8,5.7,82,89,18,LOCKED,-65
2026-08-26T18:11:26.150315,19.028378,73.112628,43.2,27.0,58.8,29.0,68.9,5.8,81,89,18,LOCKED,-65
2026-08-26T18:11:28.150315,19.028401,73.112672,43.2,24.0,58.2,29.0,68.9,5.7,82,89,18,LOCKED,-64
2026-08-26T18:11:30.150315,19.028424,73.112715,43.3,32.8,39.8,29.0,68.9,5.7,81,89,18,LOCKED,-65
2026-08-26T18:11:32.150315,19.028447,73.112758,43.2,20.4,56.7,29.0,68.9,5.7,82,89,18,LOCKED,-64
2026-08-26T18:11:34.150315,19.028470,73.112800,43.1,30.3,40.0,29.0,68.9,5.7,80,89,18,LOCKED,-65
2026-08-26T18:11:36.150315,19.028492,73.112842,43.1,31.7,48.9,29.0,68.9,5.7,79,89,18,LOCKED,-64
2026-08-26T18:11:38.150315,19.028515,73.112885,43.1,27.2,42.2,29.0,68.8,5.7,80,89,18,LOCKED,-64
2026-08-26T18:11:40.150315,19.028537,73.112927,43.1,25.5,57.3,29.0,68.9,5.7,79,89,18,LOCKED,-64
2026-08-26T18:11:42.150315,19.028560,73.112968,43.0,34.9,42.3,29.0,68.8,5.8,77,89,18,LOCKED,-64
2026-08-26T18:11:44.150315,19.028582,73.113009,43.1,20.6,53.2,29.0,68.8,5.8,76,89,18,LOCKED,-64
2026-08-26T18:11:46.150315,19.028604,73.113050,43.1,28.8,51.2,29.0,68.7,5.7,75,89,18,LOCKED,-64
2026-08-26T18:11:48.150315,19.028625,73.113090,43.0,23.2,37.1,29.0,68.7,5.7,73,89,18,LOCKED,-64
2026-08-26T18:11:50.150315,19.028647,73.113130,43.0,31.2,44.1,29.0,68.7,5.8,73,89,18,LOCKED,-65
2026-08-26T18:11:52.150315,19.028669,73.113170,42.9,24.7,46.2,29.0,68.7,5.9,74,89,18,LOCKED,-64
2026-08-26T18:11:54.150315,19.028691,73.113211,42.9,31.4,49.1,29.0,68.7,5.9,72,89,18,LOCKED,-65
2026-08-26T18:11:56.150315,19.028712,73.113251,42.8,32.5,43.4,29.0,68.7,5.9,71,89,18,LOCKED,-65
2026-08-26T18:11:58.150315,19.028734,73.113291,42.8,24.8,55.7,29.0,68.6,6.0,72,89,18,LOCKED,-65
2026-08-26T18:12:00.150315,19.028756,73.113332,42.8,23.4,43.6,29.0,68.6,6.0,73,89,18,LOCKED,-65
2026-08-26T18:12:02.150315,19.028779,73.113374,42.8,30.8,59.0,29.0,68.6,6.0,74,88,18,LOCKED,-65
2026-08-26T18:12:04.150315,19.028801,73.113415,42.8,30.8,49.3,29.0,68.6,5.9,72,88,18,LOCKED,-65
2026-08-26T18:12:06.150315,19.028822,73.113455,42.8,21.6,50.8,29.0,68.6,5.9,71,88,18,LOCKED,-65
2026-08-26T18:12:08.150315,19.028844,73.113495,42.8,28.3,59.1,29.0,68.6,6.0,71,88,18,LOCKED,-65
2026-08-26T18:12:10.150315,19.028865,73.113534,42.7,26.2,45.0,29.0,68.5,5.9,69,88,18,LOCKED,-64
2026-08-26T18:12:12.150315,19.028887,73.113574,42.8,21.8,53.7,29.0,68.5,5.9,70,88,18,LOCKED,-64
2026-08-26T18:12:14.150315,19.028908,73.113613,42.9,30.0,48.6,29.0,68.5,5.8,71,88,18,LOCKED,-64
2026-08-26T18:12:16.150315,19.028930,73.113652,42.8,25.1,41.5,29.0,68.5,5.9,69,88,18,LOCKED,-64
2026-08-26T18:12:18.150315,19.028951,73.113691,42.8,27.0,45.2,29.0,68.5,5.9,67,88,18,LOCKED,-64
2026-08-26T18:12:20.150315,19.028972,73.113729,42.8,28.6,44.9,29.0,68.6,5.9,67,88,18,LOCKED,-64
2026-08-26T18:12:22.150315,19.028993,73.113767,42.9,24.7,51.3,29.0,68.5,5.9,66,88,18,LOCKED,-64
2026-08-26T18:12:24.150315,19.029013,73.113805,42.9,24.7,36.0,29.0,68.5,5.8,65,88,18,LOCKED,-64
2026-08-26T18:12:26.150315,19.029034,73.113842,43.0,20.8,56.5,29.0,68.5,5.9,63,88,18,LOCKED,-64
2026-08-26T18:12:28.150315,19.029054,73.113878,43.0,29.5,54.3,29.0,68.5,6.0,63,88,18,LOCKED,-64
2026-08-26T18:12:30.150315,19.029074,73.113915,43.1,27.5,52.7,29.0,68.6,6.0,61,88,18,LOCKED,-64
2026-08-26T18:12:32.150315,19.029095,73.113952,43.1,23.7,35.1,29.0,68.6,6.1,63,88,18,LOCKED,-64
2026-08-26T18:12:34.150315,19.029115,73.113990,43.2,29.3,52.6,29.0,68.6,6.1,64,88,18,LOCKED,-64
2026-08-26T18:12:36.150315,19.029136,73.114027,43.2,29.4,58.3,29.0,68.6,6.2,63,88,18,LOCKED,-64
2026-08-26T18:12:38.150315,19.029156,73.114064,43.2,34.8,42.0,28.9,68.6,6.1,61,88,18,LOCKED,-63
2026-08-26T18:12:40.150315,19.029177,73.114102,43.3,25.4,47.3,28.9,68.6,6.0,63,88,18,LOCKED,-63
2026-08-26T18:12:42.150315,19.029198,73.114139,43.4,27.9,44.6,28.9,68.5,6.1,63,88,18,LOCKED,-63
2026-08-26T18:12:44.150315,19.029218,73.114177,43.5,30.6,43.2,28.9,68.5,6.0,63,88,18,LOCKED,-63
2026-08-26T18:12:46.150315,19.029239,73.114215,43.5,32.3,36.7,28.9,68.5,6.0,64,88,18,LOCKED,-63
2026-08-26T18:12:48.150315,19.029260,73.114252,43.6,31.1,48.8,28.9,68.5,6.0,63,88,18,LOCKED,-63
2026-08-26T18:12:50.150315,19.029280,73.114289,43.6,21.8,48.7,29.0,68.5,6.0,63,88,18,LOCKED,-63
2026-08-26T18:12:52.150315,19.029301,73.114327,43.6,30.4,37.9,28.9,68.5,6.0,64,88,17,LOCKED,-63
2026-08-26T18:12:54.150315,19.029321,73.114364,43.6,27.6,55.7,28.9,68.5,6.1,63,88,17,LOCKED,-63
2026-08-26T18:12:56.150315,19.029342,73.114402,43.5,30.0,57.2,28.9,68.4,6.2,63,88,17,LOCKED,-62
2026-08-26T18:12:58.150315,19.029363,73.114440,43.5,23.5,43.4,29.0,68.4,6.1,64,88,17,LOCKED,-62
2026-08-26T18:13:00.150315,19.029384,73.114478,43.4,27.4,59.0,29.0,68.5,6.2,63,88,17,LOCKED,-62
2026-08-26T18:13:02.150315,19.029405,73.114516,43.4,35.0,48.2,29.0,68.5,6.3,63,87,17,LOCKED,-62
2026-08-26T18:13:04.150315,19.029426,73.114555,43.5,33.6,39.8,29.0,68.4,6.4,64,87,17,LOCKED,-62
2026-08-26T18:13:06.150315,19.029447,73.114594,43.5,22.5,39.8,29.0,68.4,6.3,65,87,17,LOCKED,-62
2026-08-26T18:13:08.150315,19.029469,73.114634,43.5,20.3,55.0,28.9,68.4,6.3,65,87,17,LOCKED,-62
2026-08-26T18:13:10.150315,19.029490,73.114673,43.6,25.3,44.3,29.0,68.4,6.2,66,87,17,LOCKED,-62
2026-08-26T18:13:12.150315,19.029512,73.114713,43.5,30.3,38.4,29.0,68.4,6.2,67,87,17,LOCKED,-62
2026-08-26T18:13:14.150315,19.029533,73.114752,43.6,28.2,55.2,29.0,68.4,6.3,66,87,17,LOCKED,-61
2026-08-26T18:13:16.150315,19.029555,73.114792,43.5,29.5,56.0,29.0,68.4,6.3,66,87,17,LOCKED,-61
2026-08-26T18:13:18.150315,19.029576,73.114832,43.6,20.4,50.3,29.0,68.4,6.3,67,87,17,LOCKED,-61
2026-08-26T18:13:20.150315,19.029598,73.114872,43.5,25.0,50.8,29.0,68.5,6.3,68,87,18,LOCKED,-61
2026-08-26T18:13:22.150315,19.029620,73.114912,43.6,24.9,55.2,28.9,68.5,6.3,66,87,18,LOCKED,-61
2026-08-26T18:13:24.150315,19.029642,73.114953,43.6,32.4,43.5,29.0,68.4,6.3,68,87,18,LOCKED,-61
2026-08-26T18:13:26.150315,19.029664,73.114994,43.5,29.0,46.4,29.0,68.4,6.3,69,87,18,LOCKED,-60
2026-08-26T18:13:28.150315,19.029686,73.115035,43.6,33.2,39.4,29.0,68.5,6.3,69,87,18,LOCKED,-61
2026-08-26T18:13:30.150315,19.029708,73.115075,43.7,27.3,52.2,29.0,68.5,6.3,68,87,18,LOCKED,-61
2026-08-26T18:13:32.150315,19.029729,73.115115,43.8,30.6,51.3,29.0,68.6,6.2,67,87,18,LOCKED,-61
2026-08-26T18:13:34.150315,19.029751,73.115154,43.8,29.3,38.3,29.0,68.6,6.2,65,87,18,LOCKED,-61
2026-08-26T18:13:36.150315,19.029772,73.115192,43.8,32.2,40.3,29.0,68.5,6.1,63,87,18,LOCKED,-60
2026-08-26T18:13:38.150315,19.029792,73.115230,43.9,32.5,46.6,29.0,68.5,6.1,63,87,18,LOCKED,-61
2026-08-26T18:13:40.150315,19.029813,73.115268,43.8,33.3,51.6,29.0,68.5,6.1,65,87,18,LOCKED,-61
2026-08-26T18:13:42.150315,19.029834,73.115306,43.8,21.5,43.0,29.0,68.5,6.2,63,87,18,LOCKED,-61
2026-08-26T18:13:44.150315,19.029855,73.115345,43.7,24.4,56.8,29.0,68.5,6.2,64,87,18,LOCKED,-61
2026-08-26T18:13:46.150315,19.029876,73.115383,43.7,27.4,37.4,29.0,68.5,6.2,65,87,18,LOCKED,-61
2026-08-26T18:13:48.150315,19.029897,73.115423,43.7,20.4,39.5,29.0,68.4,6.1,66,87,18,LOCKED,-60
2026-08-26T18:13:50.150315,19.029919,73.115462,43.6,25.5,45.0,29.0,68.4,6.1,68,87,18,LOCKED,-61
2026-08-26T18:13:52.150315,19.029941,73.115503,43.5,32.1,52.1,29.0,68.4,6.1,70,87,18,LOCKED,-60
2026-08-26T18:13:54.150315,19.029962,73.115542,43.6,34.0,38.6,29.0,68.5,6.0,68,87,18,LOCKED,-61
2026-08-26T18:13:56.150315,19.029984,73.115582,43.6,34.1,48.3,29.0,68.5,5.9,69,87,18,LOCKED,-61
2026-08-26T18:13:58.150315,19.030005,73.115622,43.5,34.0,45.2,29.1,68.5,5.9,69,87,18,LOCKED,-61
2026-08-26T18:14:00.150315,19.030027,73.115662,43.5,20.0,35.7,29.1,68.5,5.9,71,87,18,LOCKED,-61
2026-08-26T18:14:02.150315,19.030049,73.115701,43.5,22.2,54.1,29.1,68.6,5.8,71,86,17,LOCKED,-61
2026-08-26T18:14:04.150315,19.030070,73.115741,43.4,22.9,44.2,29.1,68.6,5.9,71,86,17,LOCKED,-61
2026-08-26T18:14:06.150315,19.030092,73.115782,43.4,29.0,41.3,29.1,68.6,5.9,73,86,17,LOCKED,-61
2026-08-26T18:14:08.150315,19.030114,73.115822,43.3,22.1,37.5,29.1,68.6,5.9,71,86,16,LOCKED,-61
2026-08-26T18:14:10.150315,19.030135,73.115862,43.3,26.7,37.6,29.1,68.6,5.9,72,86,16,LOCKED,-61
2026-08-26T18:14:12.150315,19.030157,73.115901,43.4,22.0,51.4,29.1,68.6,5.9,70,86,16,LOCKED,-61
2026-08-26T18:14:14.150315,19.030178,73.115941,43.3,27.9,58.6,29.1,68.6,5.9,70,86,16,LOCKED,-60
2026-08-26T18:14:16.150315,19.030200,73.115980,43.3,30.6,44.7,29.1,68.5,5.9,71,86,16,LOCKED,-61
2026-08-26T18:14:18.150315,19.030221,73.116020,43.4,31.6,52.7,29.1,68.6,6.0,70,86,15,LOCKED,-61
2026-08-26T18:14:20.150315,19.030243,73.116061,43.4,22.3,46.9,29.1,68.6,5.9,72,86,16,LOCKED,-61
2026-08-26T18:14:22.150315,19.030265,73.116101,43.4,20.7,53.8,29.1,68.6,5.9,72,86,17,LOCKED,-61
2026-08-26T18:14:24.150315,19.030287,73.116141,43.4,30.0,56.3,29.1,68.6,6.0,70,86,17,LOCKED,-61
2026-08-26T18:14:26.150315,19.030308,73.116181,43.3,29.8,49.0,29.1,68.6,6.0,71,86,17,LOCKED,-61
2026-08-26T18:14:28.150315,19.030330,73.116221,43.4,25.5,49.6,29.1,68.6,6.0,71,86,18,LOCKED,-61
2026-08-26T18:14:30.150315,19.030352,73.116262,43.3,25.7,59.9,29.1,68.6,6.0,72,86,18,LOCKED,-61
2026-08-26T18:14:32.150315,19.030374,73.116303,43.3,34.0,44.6,29.1,68.6,5.9,73,86,18,LOCKED,-61
2026-08-26T18:14:34.150315,19.030396,73.116344,43.3,28.6,50.7,29.1,68.6,6.0,73,86,18,LOCKED,-61
2026-08-26T18:14:36.150315,19.030418,73.116384,43.3,21.1,41.2,29.1,68.6,6.0,71,86,18,LOCKED,-61
2026-08-26T18:14:38.150315,19.030440,73.116425,43.3,32.3,38.9,29.1,68.5,6.0,71,86,18,LOCKED,-62
2026-08-26T18:14:40.150315,19.030462,73.116466,43.4,25.2,37.7,29.1,68.5,6.1,73,86,18,LOCKED,-61
2026-08-26T18:14:42.150315,19.030485,73.116508,43.5,25.7,57.3,29.1,68.6,6.1,75,86,18,LOCKED,-61
2026-08-26T18:14:44.150315,19.030508,73.116551,43.5,26.5,55.0,29.1,68.6,6.1,76,86,18,LOCKED,-61
2026-08-26T18:14:46.150315,19.030530,73.116593,43.5,34.3,59.0,29.1,68.6,6.2,75,86,18,LOCKED,-61
2026-08-26T18:14:48.150315,19.030553,73.116637,43.5,27.2,55.9,29.1,68.6,6.2,77,86,18,LOCKED,-61
2026-08-26T18:14:50.150315,19.030577,73.116681,43.4,30.0,43.3,29.1,68.6,6.1,77,86,18,LOCKED,-62
2026-08-26T18:14:52.150315,19.030600,73.116725,43.5,23.8,56.1,29.1,68.6,6.1,79,86,18,LOCKED,-62
2026-08-26T18:14:54.150315,19.030624,73.116770,43.5,20.9,35.0,29.1,68.5,6.1,80,86,18,LOCKED,-61
2026-08-26T18:14:56.150315,19.030647,73.116815,43.4,28.7,39.8,29.1,68.5,6.1,81,86,18,LOCKED,-61
2026-08-26T18:14:58.150315,19.030671,73.116860,43.5,25.8,39.7,29.1,68.5,6.1,82,86,18,LOCKED,-61
2026-08-26T18:15:00.150315,19.030695,73.116905,43.5,34.6,43.9,29.1,68.5,6.1,83,86,18,LOCKED,-61
2026-08-26T18:15:02.150315,19.030720,73.116952,43.5,26.2,43.1,29.1,68.5,6.1,85,85,18,LOCKED,-61
2026-08-26T18:15:04.150315,19.030744,73.116998,43.5,32.3,38.7,29.1,68.5,6.1,85,85,18,LOCKED,-62
2026-08-26T18:15:06.150315,19.030769,73.117045,43.5,21.6,48.2,29.1,68.5,6.0,86,85,18,LOCKED,-61
2026-08-26T18:15:08.150315,19.030793,73.117092,43.4,21.7,46.8,29.1,68.5,6.0,85,85,18,LOCKED,-61
2026-08-26T18:15:10.150315,19.030817,73.117138,43.5,23.5,46.0,29.1,68.5,6.0,85,85,18,LOCKED,-62
2026-08-26T18:15:12.150315,19.030841,73.117183,43.6,20.4,51.4,29.1,68.5,6.0,83,85,18,LOCKED,-61
2026-08-26T18:15:14.150315,19.030865,73.117229,43.6,20.3,36.1,29.1,68.5,6.0,84,85,18,LOCKED,-62
